entity_addr,neighborhood,entity_total_trans_neighborhood_all_yr,total_trans_neighborhood_all_yr,pct_entity_total_trans_neighborhood_all_yr
1584 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1585 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1588 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1588 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1589 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1592 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1593 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1596 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1600 WAYSOME 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1601 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1602 DEER PARK 30345,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1602 JOHNSON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1604 WAYSOME 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1605 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1608 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1608 WAYSOME 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1609 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1612 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1612 WAYSOME 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1614 HABERSHAL 30309,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1615 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1615 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1616 ABBOTT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1616 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1616 WAYSOME 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1618 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1619 ABBOT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1619 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
16191 36TH 33027,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1620 ABBOTT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1620 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1620 PERRY 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1620 WAYSOME 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1621 ABNER 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1621 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1622 PERRY 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",4.0,691,0.5788712011577424
1623 ABBOT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1624 ABBOT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1624 ABBOTT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1624 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1624 PERRY 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1624 VIRGINIA PINE 30047,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1624 WAYSOME 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1625 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1627 MARY GEORGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1628 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1628 WAYSOME 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1629 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1631 BERKELEY 30329,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1632 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1632 WAYSOME 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1633 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1636 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1636 MARY GEORGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1636 WAYSOME 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1637 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1640 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1640 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1640 WAYSOME 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1641 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1641 WAYSOME 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1643 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1644 HABERSHAL 30305,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1644 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",9.0,691,1.3024602026049203
1647 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1648 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1650 ABBOT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1651 ABBOT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",5.0,691,0.723589001447178
1651 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1652 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",4.0,691,0.5788712011577424
1654 ABBOT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1655 ABBOT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1655 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",4.0,691,0.5788712011577424
1655 MARY GEORGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1659 ABBOT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1660 ABBOT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1660 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1663 ABBOT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1664 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1667 ABBOT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1668 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
167 FLORA 30307,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1671 ABBOT 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1676 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1677 SYLVAN 30310,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
168 POUNDS 28025,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1682 ABNER 30316,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1683 MARY GEORGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1686 MARY GEORGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1688 ABNER 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1694 ABNER 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1697 ABNER 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1700 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1704 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1708 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
171 17TH 30363,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
171 17TH 30368,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1715 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1719 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1719 MARY GEORGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1720 MARY GEORGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1721 HOLLINGSOWRTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1721 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1724 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1725 CHURCH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1728 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1731 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1731 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1732 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1732 MARY GEORGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1734 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1735 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1735 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1738 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1738 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1739 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1739 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1740 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1740 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1742 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1743 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1743 STONE HEDGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1744 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1744 WALTER I AARON 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1745 RIFLE 30064,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1746 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1747 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1747 STONE HEDGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1748 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1750 MARY GEORGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1750 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1751 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1751 STONE HEDGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1752 HABERSHAL 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1752 WENLOCK 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1753 MARY GEORGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1753 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1754 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1755 GIVENS 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1755 STONE HEDGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1756 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1757 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1758 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1758 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1759 STONE HEDGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1760 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1761 HOLLINGSWORTH 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1761 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1762 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1763 STONE HEDGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1765 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1766 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1767 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1767 STONE HEDGE 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1769 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1769 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1770 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1771 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1773 SANDFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1773 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1774 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1776 WESTMORELAND 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1778 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1780 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1780 WESTMORELAND 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1782 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1783 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1783 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1783 WESTMORELAND 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1784 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1784 SIDESTREET 30341,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1784 WESTMORELAND 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1786 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1786 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1787 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1787 WESTMORELAND 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1788 WESTMORELAND 30319,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1790 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1791 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1791 WILLOW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1792 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1792 WESTMORELAND 30319,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1794 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
1795 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1795 WILLOW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1796 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1799 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1799 WILLOW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
180 BROADWAY 10605,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1800 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1801 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",4.0,691,0.5788712011577424
1801 PEACHTREE 30309,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1802 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1803 DREW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",2.0,691,0.2894356005788712
1803 SANFORD 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",1.0,691,0.1447178002894356
1803 WILLOW 30318,"Carver Hills, Rockdale, Scotts Crossing, West Highlands",3.0,691,0.43415340086830684
